NOME;tipo;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020
Região Metropolitana da Baixada Santista;Total;5,349331672;5,843669878;6,989790986;6,941503054;7,957942275;8,671411516;9,181177027;9,770590274;10,41221474;8,331195592;7,511405318;8,698144019;10,16293189;7,307635006;6,454799564;6,787204451;6,78421187;5,141635653;6,004368584;6,432946981;7,333770525
Região Metropolitana Carbonífera;Total;0,618663851;1,622806929;1,402229545;1,186150507;2,116353254;0,75834128;0,56062925;2,11696827;1,310827057;2,598424612;1,090500649;2,161461148;0,892882654;0,689982319;1,193636892;0,843032421;1,167250292;1,484528736;1,145233619;0,647636935;1,602769586
Região Integrada de Desenvolvimento do Distrito Federal e Entorno;Total;17,19034134;18,20273546;19,18418858;19,91846786;16,29074454;17,22623448;14,94653388;16,49990366;17,02328807;16,63775293;18,35930229;18,43031616;17,91298359;17,33580925;16,48015736;13,59795251;12,49517813;9,66771433;9,757691308;9,659077772;8,543197367
Região Integrada de Desenvolvimento da Grande Teresina;Total;15,67152484;17,50255205;20,71536415;22,79100553;22,03030965;20,31952452;29,0210961;31,57256061;28,27878255;29,85295439;34,31920685;33,47195369;36,73947789;36,51822403;39,18403041;37,24126734;35,00172092;28,4789816;26,49893307;25,08370768;25,3932908
Região Administrativa Integrada de Desenvolvimento do Polo Petrolina/PE e Juazeiro/BA;Total;11,13316145;9,636431217;16,69423745;14,69578082;7,119577255;14,53549057;11,95039527;6,672265568;12,90554265;19,11062716;21,41577191;32,2001932;32,64346804;29,61929778;28,8397771;28,0938334;36,32438716;26,30393751;26,63915254;30,71051803;26,58207885
Aglomeração Urbana do Sul;Total;3,589272383;3,014863276;0,70300623;2,437126489;2,218751867;2,194978228;2,840154438;3,756965328;2,871946656;3,361491427;2,94100347;3,622969627;3,097147183;2,657034915;3,310523824;2,640372953;1,810035164;3,117974301;2,305357816;2,297835603;2,290658368
Aglomeração Urbana do Litoral Norte;Total;0;0,838630684;0,820132615;1,603334937;0;0,373403234;1,458310547;3,001515765;1,41960762;0,348852624;2,465144616;4,514233726;1,027914738;2,302828531;1,301380114;1,288000026;2,55116684;1,264058703;1,509939935;0,297721833;2,643668707
Aglomeração Urbana de Piracicaba-AU- Piracicaba;Total;2,117621149;2,078421331;3,026639334;3,220796036;2,572583895;4,136796189;3,389110562;2,73156874;2,871044758;3,141187399;3,302046443;3,347763434;3,910103042;2,82887232;3,643408409;4,860756681;3,441888192;4,232102133;3,307119351;4,012787416;4,839439977
Aglomeração Urbana de Jundiaí;Total;1,034249161;2,1890497;3,809252509;4,554504405;5,487346962;3,842677701;3,618534132;5,318866018;5,262406122;2,525124994;3,577950664;4,238311796;3,209444138;2,794678931;4,333415624;3,759715299;3,201323555;5,061343483;3,478537424;5,02858937;3,876579403
Aglomeração Urbana de Franca;Total;3,291187845;1,795809299;3,718913865;2,967224388;4,743873203;3,667809801;2,954112781;3,88648096;3,426126992;3,068599346;2,329726141;2,809527272;2,134317527;1,735130718;4,070411863;1,865027929;4,012469521;3,678521725;4,560982618;3,772742089;5,543768804
